da,2d2,a,22,[d]
db,1d8,b,18,[d]
db,2d5,b,25,[d]
db,3d2,b,32,[d]
dc,1da,c,1a,[d]
dc,2d8,c,28,[d]
dc,3d6,c,36,[d]
dc,4d4,c,44,[d]
dc,5d2,c,52,[d]
dd,1dc,d,1c,[d]
dd,2db,d,2b,[d]
dd,3da,d,3a,[d]
dd,4d9,d,49,[d]
dd,5d8,d,58,[d]
dd,6d7,d,67,[d]
dd,7d6,d,76,[d]
dd,8d5,d,85,[d]
dd,9d4,d,94,[d]
dd,ad3,d,a3,[d]
dd,bd2,d,b2,[d]
dd,cd1,d,c1,[d]
101,202,11,22,[0]
101,303,11,33,[0]
101,404,11,44,[0]
101,505,11,55,[0]
101,606,11,66,[0]
101,707,11,77,[0]
101,808,11,88,[0]
101,909,11,99,[0]
101,a0a,11,aa,[0]
101,b0b,11,bb,[0]
101,c0c,11,cc,[0]
101,d0d,11,dd,[0]
102,204,12,24,[0]
102,306,12,36,[0]
102,408,12,48,[0]
102,50a,12,5a,[0]
102,60c,12,6c,[0]
103,206,13,26,[0]
103,309,13,39,[0]
103,40c,13,4c,[0]
104,208,14,28,[0]
104,30c,14,3c,[0]
105,20a,15,2a,[0]
106,20c,16,2c,[0]
107,1c08,7,c8,"[0, 1]"
10d,6d07,1,67,"[0, d]"
111,210d,11,20d,[1]
111,310c,11,30c,[1]
111,410b,11,40b,[1]
111,510a,11,50a,[1]
111,6109,11,609,[1]
111,7108,11,708,[1]
111,8107,11,807,[1]
111,9106,11,906,[1]
111,a105,11,a05,[1]
111,b104,11,b04,[1]
111,c103,11,c03,[1]
111,d102,11,d02,[1]
112,818,12,88,[1]
112,212c,12,22c,[1]
112,313a,12,33a,[1]
112,4148,12,448,[1]
112,5156,12,556,[1]
112,6164,12,664,[1]
112,7172,12,772,[1]
112,918c,12,98c,[1]
112,a19a,12,a9a,[1]
112,b1a8,12,ba8,[1]
112,c1b6,12,cb6,[1]
112,d1c4,12,dc4,[1]
113,214b,13,24b,[1]
113,3168,13,368,[1]
113,4185,13,485,[1]
113,51a2,13,5a2,[1]
113,61bd,13,6bd,[1]
113,71da,13,7da,[1]
114,216a,14,26a,[1]
114,3196,14,396,[1]
114,41c2,14,4c2,[1]
115,2189,15,289,[1]
115,31c4,15,3c4,[1]
115,5537,11,537,[5]
116,21a8,16,2a8,[1]
117,21c7,17,2c7,[1]
11d,7d7,11,77,[d]
11d,3da7,11,3a7,[d]
11d,bd37,11,b37,[d]
122,231c,2,3c,"[1, 2]"
124,62c,14,6c,[2]
128,1c29,8,c9,"[1, 2]"
12b,4b2,1,4,"[2, b]"
12b,1b27,1,17,"[2, b]"
132,231,12,21,[3]
133,9317,13,917,[3]
134,939,14,99,[3]
134,5367,14,567,[3]
134,d3b7,14,db7,[3]
136,33a7,16,3a7,[3]
138,1ba3,8,ba,"[1, 3]"
138,382c,1,2c,"[3, 8]"
138,8368,1,68,"[3, 8]"
13a,347,1a,47,[3]
13d,8d7,13,87,[d]
143,242,13,22,[4]
143,341,13,31,[4]
143,4197,3,97,"[1, 4]"
146,8637,14,837,[6]
149,294,1,2,"[4, 9]"
149,947,1,7,"[4, 9]"
149,1c4a,9,ca,"[1, 4]"
149,4937,1,37,"[4, 9]"
149,9724,1,72,"[4, 9]"
14b,3b96,14,396,[b]
14b,8b64,14,864,[b]
14b,db32,14,d32,[b]
14c,13bc,4,3b,"[1, c]"
154,253,14,23,[5]
154,352,14,32,[5]
154,451,14,41,[5]
155,a527,15,a27,[5]
156,a5a,16,aa,[5]
157,45a7,17,4a7,[5]
157,53b7,1,3b,"[5, 7]"
158,584,1,4,"[5, 8]"
158,856,1,6,"[5, 8]"
158,1852,1,12,"[5, 8]"
15d,577,1d,77,[5]
15d,9d7,15,97,[d]
15d,4da7,15,4a7,[d]
162,216d,2,2d,"[1, 6]"
162,6187,2,87,"[1, 6]"
165,264,15,24,[6]
165,363,15,33,[6]
165,462,15,42,[6]
165,561,15,51,[6]
168,18d6,8,8d,"[1, 6]"
16a,1c6b,a,cb,"[1, 6]"
16c,3ca7,16,3a7,[c]
16d,2dc,16,2c,[d]
16d,5da,16,5a,[d]
16d,8d8,16,88,[d]
16d,bd6,16,b6,[d]
16d,10d4,16,104,[d]
16d,13d2,16,132,[d]
171,714a,1,4a,"[1, 7]"
171,7537,11,537,[7]
172,7196,2,96,"[1, 7]"
176,275,16,25,[7]
176,374,16,34,[7]
176,473,16,43,[7]
176,572,16,52,[7]
176,671,16,61,[7]
177,b737,17,b37,[7]
178,b7b,18,bb,[7]
178,6797,18,697,[7]
17b,78a7,1b,8a7,[7]
17d,ad7,17,a7,[d]
181,85a,11,5a,[8]
184,86c,14,6c,[8]
184,1318,4,31,"[1, 8]"
184,2812,14,212,[8]
185,5837,1,37,"[5, 8]"
186,4812,16,412,[8]
187,286,17,26,[8]
187,385,17,35,[8]
187,484,17,44,[8]
187,583,17,53,[8]
187,682,17,62,[8]
187,781,17,71,[8]
188,486c,18,46c,[8]
188,785a,18,75a,[8]
188,a848,18,a48,[8]
188,d836,18,d36,[8]
189,489a,19,49a,[8]
189,78a6,19,7a6,[8]
189,a8b2,19,ab2,[8]
189,d8bc,19,dbc,[8]
18a,892,1a,92,[8]
18a,28ac,1a,2ac,[8]
18a,38ba,1a,3ba,[8]
18a,48c8,1a,4c8,[8]
18a,58d6,1a,5d6,[8]
18b,1c8c,b,cc,"[1, 8]"
18c,178c,8,78,"[1, c]"
18d,8a4,1d,a4,[8]
198,297,18,27,[9]
198,396,18,36,[9]
198,495,18,45,[9]
198,594,18,54,[9]
198,693,18,63,[9]
198,792,18,72,[9]
198,891,18,81,[9]
199,c947,19,c47,[9]
19a,c9c,1a,cc,[9]
19d,bd7,19,b7,[d]
19d,5da7,19,5a7,[d]
1a2,41ab,2,4b,"[1, a]"
1a3,932,1a,92,[3]
1a3,12a1,3,21,"[1, a]"
1a8,487,1a,47,[8]
1a8,17a1,8,71,"[1, a]"
1a9,2a8,19,28,[a]
1a9,3a7,19,37,[a]
1a9,4a6,19,46,[a]
1a9,5a5,19,55,[a]
1a9,6a4,19,64,[a]
1a9,7a3,19,73,[a]
1a9,8a2,19,82,[a]
1a9,9a1,19,91,[a]
1ac,1cad,c,cd,"[1, a]"
1b2,51ba,2,5a,"[1, b]"
1b4,b837,14,837,[b]
1ba,2b9,1a,29,[b]
1ba,3b8,1a,38,[b]
1ba,4b7,1a,47,[b]
1ba,5b6,1a,56,[b]
1ba,6b5,1a,65,[b]
1ba,7b4,1a,74,[b]
1ba,8b3,1a,83,[b]
1ba,9b2,1a,92,[b]
1ba,ab1,1a,a1,[b]
1bb,db57,1b,d57,[b]
1bc,dbd,1c,dd,[b]
1bc,7bc7,1c,7c7,[b]
1bd,cd7,1b,c7,[d]
1c1,10c8,1,08,"[1, c]"
1c1,c167,1,67,"[1, c]"
1c2,c1d,2,d,"[1, c]"
1c2,11c3,2,13,"[1, c]"
1c2,21c4,2,24,"[1, c]"
1c2,31c5,2,35,"[1, c]"
1c2,41c6,2,46,"[1, c]"
1c2,51c7,2,57,"[1, c]"
1c2,61c8,2,68,"[1, c]"
1c2,71c9,2,79,"[1, c]"
1c2,81ca,2,8a,"[1, c]"
1c2,91cb,2,9b,"[1, c]"
1c2,a1cc,2,ac,"[1, c]"
1c2,b1cd,2,bd,"[1, c]"
1c2,cd1c,2,dc,"[1, c]"
1c4,12c8,4,28,"[1, c]"
1c5,5544,1c,544,[5]
1c5,c52c,1c,c2c,[5]
1c6,14c4,6,44,"[1, c]"
1c8,16c4,8,64,"[1, c]"
1c8,c688,1,68,"[8, c]"
1ca,18c8,a,88,"[1, c]"
1cb,2ca,1b,2a,[c]
1cb,3c9,1b,39,[c]
1cb,4c8,1b,48,[c]
1cb,5c7,1b,57,[c]
1cb,6c6,1b,66,[c]
1cb,7c5,1b,75,[c]
1cb,8c4,1b,84,[c]
1cb,9c3,1b,93,[c]
1cb,ac2,1b,a2,[c]
1cb,bc1,1b,b1,[c]
1cb,1ac3,b,a3,"[1, c]"
1cc,1b5c,c,b5,"[1, c]"
1cc,1bc8,c,b8,"[1, c]"
1d1,d77,11,77,[d]
1d2,91d6,2,96,"[1, d]"
1d3,d87,13,87,[d]
1d5,d97,15,97,[d]
1d5,2d07,15,207,[d]
1d6,2d2,16,22,[d]
1d6,a64,1d,a4,[6]
1d6,14d2,6,42,"[1, d]"
1d7,da7,17,a7,[d]
1d7,2d37,17,237,[d]
1d8,2d5,18,25,[d]
1d8,3d2,18,32,[d]
1d9,3d4,19,34,[d]
1d9,797,1d,77,[9]
1d9,db7,19,b7,[d]
1d9,17d2,9,72,"[1, d]"
1d9,2d67,19,267,[d]
1d9,4d17,19,417,[d]
1da,2d8,1a,28,[d]
1da,3d6,1a,36,[d]
1da,4d4,1a,44,[d]
1da,5d2,1a,52,[d]
1db,3d8,1b,38,[d]
1db,5d5,1b,55,[d]
1db,7d2,1b,72,[d]
1db,dc7,1b,c7,[d]
1db,2d97,1b,297,[d]
1db,4d67,1b,467,[d]
1db,6d37,1b,637,[d]
1db,8d07,1b,807,[d]
1dc,2db,1c,2b,[d]
1dc,3da,1c,3a,[d]
1dc,4d9,1c,49,[d]
1dc,5d8,1c,58,[d]
1dc,6d7,1c,67,[d]
1dc,7d6,1c,76,[d]
1dc,8d5,1c,85,[d]
1dc,9d4,1c,94,[d]
1dc,ad3,1c,a3,[d]
1dc,bd2,1c,b2,[d]
1dc,cd1,1c,c1,[d]
1dd,3dc,1d,3c,[d]
1dd,5db,1d,5b,[d]
1dd,7da,1d,7a,[d]
1dd,9d9,1d,99,[d]
1dd,bd8,1d,b8,[d]
1dd,dd7,1,7,"[d, d]"
1dd,dd7,1d,d7,[d]
1dd,11d6,1d,116,[d]
1dd,13d5,1d,135,[d]
1dd,15d4,1d,154,[d]
1dd,17d3,1d,173,[d]
1dd,19d2,1d,192,[d]
1dd,1bd1,1d,1b1,[d]
1dd,2dc7,1d,2c7,[d]
1dd,4db7,1d,4b7,[d]
1dd,6da7,1d,6a7,[d]
1dd,8d97,1d,897,[d]
1dd,ad87,1d,a87,[d]
1dd,cd77,1d,c77,[d]
201,402,21,42,[0]
201,603,21,63,[0]
201,804,21,84,[0]
201,a05,21,a5,[0]
201,c06,21,c6,[0]
201,1007,21,107,[0]
201,1208,21,128,[0]
201,1409,21,149,[0]
201,160a,21,16a,[0]
201,180b,21,18b,[0]
201,1a0c,21,1ac,[0]
201,1c0d,21,1cd,[0]
201,3017,21,317,[0]
201,5027,21,527,[0]
201,7037,21,737,[0]
201,9047,21,947,[0]
201,b057,21,b57,[0]
201,d067,21,d67,[0]
202,303,22,33,[0]
202,404,22,44,[0]
202,505,22,55,[0]
202,606,22,66,[0]
202,707,22,77,[0]
202,808,22,88,[0]
202,909,22,99,[0]
202,a0a,22,aa,[0]
202,b0b,22,bb,[0]
202,c0c,22,cc,[0]
202,d0d,22,dd,[0]
203,406,23,46,[0]
203,609,23,69,[0]
203,80c,23,8c,[0]
203,1017,23,117,[0]
203,3047,23,347,[0]
203,5077,23,577,[0]
203,70a7,23,7a7,[0]
203,90d7,23,9d7,[0]
204,306,24,36,[0]
204,408,24,48,[0]
204,50a,24,5a,[0]
204,60c,24,6c,[0]
204,5437,20,537,[4]
205,40a,25,4a,[0]
205,1027,25,127,[0]
205,3077,25,377,[0]
205,50c7,25,5c7,[0]
206,309,26,39,[0]
206,40c,26,4c,[0]
207,1037,27,137,[0]
207,280c,7,8c,"[0, 2]"
207,30a7,27,3a7,[0]
208,30c,28,3c,[0]
209,1047,29,147,[0]
209,30d7,29,3d7,[0]
209,9906,2,96,"[0, 9]"
20a,8a07,2,87,"[0, a]"
20b,1057,2b,157,[0]
20d,1067,2d,167,[0]
212,b16,22,b6,[1]
212,161a,22,16a,[1]
21c,dc1,2,d,"[1, c]"
21c,5c17,2,57,"[1, c]"
21d,10d7,21,107,[d]
222,1221,2,11,"[2, 2]"
222,1221,22,121,[2]
222,321d,22,31d,[2]
222,421c,22,41c,[2]
222,521b,22,51b,[2]
222,621a,22,61a,[2]
222,7219,22,719,[2]
222,8218,22,818,[2]
222,9217,22,917,[2]
222,a216,22,a16,[2]
222,b215,22,b15,[2]
222,c214,22,c14,[2]
222,d213,22,d13,[2]
223,423b,23,43b,[2]
223,6248,23,648,[2]
223,8255,23,855,[2]
223,a262,23,a62,[2]
223,c26d,23,c6d,[2]
224,92a,24,9a,[2]
224,1232,24,132,[2]
224,324c,24,34c,[2]
224,425a,24,45a,[2]
224,5268,24,568,[2]
224,6276,24,676,[2]
224,7284,24,784,[2]
224,8292,24,892,[2]
224,a2ac,24,aac,[2]
224,b2ba,24,bba,[2]
224,c2c8,24,cc8,[2]
224,d2d6,24,dd6,[2]
225,4279,25,479,[2]
225,62a4,25,6a4,[2]
225,82cd,25,8cd,[2]
226,1243,26,143,[2]
226,327b,26,37b,[2]
226,4298,26,498,[2]
226,52b5,26,5b5,[2]
226,62d2,26,6d2,[2]
227,42b7,27,4b7,[2]
228,1254,28,154,[2]
228,32aa,28,3aa,[2]
228,42d6,28,4d6,[2]
229,b96,22,b6,[9]
22a,aa7,22,a7,[a]
22a,1265,2a,165,[2]
22a,32d9,2a,3d9,[2]
22b,8b2,2,8,"[2, b]"
22b,2b82,2,28,"[2, b]"
22c,1276,2c,176,[2]
232,1298,32,198,[2]
234,12a9,34,1a9,[2]
236,12ba,36,1ba,[2]
238,12cb,38,1cb,[2]
23a,12dc,3a,1dc,[2]
23d,11d7,23,117,[d]
23d,7da7,23,7a7,[d]
242,341,22,31,[4]
244,1342,24,132,[4]
245,c48,25,c8,[4]
245,184b,25,18b,[4]
245,7467,25,767,[4]
247,54a7,27,5a7,[4]
248,284d,8,8d,"[2, 4]"
249,494,2,4,"[4, 9]"
249,948,2,8,"[4, 9]"
249,1492,2,12,"[4, 9]"
249,1946,2,16,"[4, 9]"
249,2944,2,24,"[4, 9]"
249,3942,2,32,"[4, 9]"
253,352,23,32,[5]
253,451,23,41,[5]
258,385,2,3,"[5, 8]"
258,857,2,7,"[5, 8]"
258,1528,2,12,"[5, 8]"
25b,db7,25,d7,[b]
25b,3ba7,25,3a7,[b]
25c,cc8,25,c8,[c]
25c,3cb6,25,3b6,[c]
25c,6ca4,25,6a4,[c]
25c,9c92,25,992,[c]
25d,12d7,25,127,[d]
264,363,24,33,[6]
264,462,24,42,[6]
264,561,24,51,[6]
266,1463,26,143,[6]
266,a647,26,a47,[6]
268,a6d,28,ad,[6]
268,66a7,28,6a7,[6]
26c,677,2c,77,[6]
26d,4dc,26,4c,[d]
26d,9da,26,9a,[d]
26d,10d8,26,108,[d]
26d,15d6,26,156,[d]
26d,1ad4,26,1a4,[d]
26d,21d2,26,212,[d]
271,722c,1,2c,"[2, 7]"
272,725a,2,5a,"[2, 7]"
273,7288,3,88,"[2, 7]"
274,72b6,4,b6,"[2, 7]"
275,374,25,34,[7]
275,473,25,43,[7]
275,572,25,52,[7]
275,671,25,61,[7]
275,c537,27,c37,[5]
278,d7a,28,da,[7]
278,1a7c,28,1ac,[7]
27d,13d7,27,137,[d]
27d,8da7,27,8a7,[d]
283,428c,3,4c,"[2, 8]"
283,8297,3,97,"[2, 8]"
286,385,26,35,[8]
286,484,26,44,[8]
286,583,26,53,[8]
286,682,26,62,[8]
286,781,26,71,[8]
288,1584,28,154,[8]
28c,12c7,28,127,[c]
28c,6ca7,28,6a7,[c]
292,97a,22,7a,[9]
292,194c,22,14c,[9]
294,947,2,7,"[4, 9]"
294,4937,2,37,"[4, 9]"
294,9724,2,72,"[4, 9]"
297,396,27,36,[9]
297,495,27,45,[9]
297,594,27,54,[9]
297,693,27,63,[9]
297,792,27,72,[9]
297,891,27,81,[9]
298,794c,28,74c,[9]
298,c91a,28,c1a,[9]
299,797a,29,77a,[9]
299,c966,29,c66,[9]
29a,79a8,2a,7a8,[9]
29a,c9b2,2a,cb2,[9]
29b,79d6,2b,7d6,[9]
29c,9a4,2c,a4,[9]
29c,19b2,2c,1b2,[9]
29c,39cc,2c,3cc,[9]
29c,49da,2c,4da,[9]
29d,14d7,29,147,[d]
2a8,3a7,28,37,[a]
2a8,4a6,28,46,[a]
2a8,5a5,28,55,[a]
2a8,6a4,28,64,[a]
2a8,7a3,28,73,[a]
2a8,8a2,28,82,[a]
2a8,9a1,28,91,[a]
2aa,16a5,2a,165,[a]
2aa,ba77,2a,b77,[a]
2ab,10ac,2b,10c,[a]
2ab,1cad,2b,1cd,[a]
2ab,8ab7,2b,8b7,[a]
2b1,b24,1,4,"[2, b]"
2b2,b28,2,8,"[2, b]"
2b2,1b24,2,14,"[2, b]"
2b2,b824,2,84,"[2, b]"
2b3,b2c,3,c,"[2, b]"
2b3,12b4,3,14,"[2, b]"
2b3,1b2d,3,1d,"[2, b]"
2b3,22b5,3,25,"[2, b]"
2b3,32b6,3,36,"[2, b]"
2b3,42b7,3,47,"[2, b]"
2b3,52b8,3,58,"[2, b]"
2b3,62b9,3,69,"[2, b]"
2b3,72ba,3,7a,"[2, b]"
2b3,82bb,3,8b,"[2, b]"
2b3,92bc,3,9c,"[2, b]"
2b3,a2bd,3,ad,"[2, b]"
2b3,bc2a,3,ca,"[2, b]"
2b4,12ba,4,1a,"[2, b]"
2b4,2492,b,92,"[2, 4]"
2b6,25b2,6,52,"[2, b]"
2b9,3b8,29,38,[b]
2b9,4b7,29,47,[b]
2b9,5b6,29,56,[b]
2b9,6b5,29,65,[b]
2b9,7b4,29,74,[b]
2b9,8b3,29,83,[b]
2b9,9b2,29,92,[b]
2b9,ab1,29,a1,[b]
2b9,28b5,9,85,"[2, b]"
2bc,2cb4,c,c4,"[2, b]"
2bd,15d7,2b,157,[d]
2bd,9da7,2b,9a7,[d]
2c2,c287,2,87,"[2, c]"
2c3,82c8,3,88,"[2, c]"
2c4,42dc,2,2d,"[4, c]"
2c5,a54,2c,a4,[5]
2c5,1b52,2c,1b2,[5]
2c5,24c1,5,41,"[2, c]"
2c8,787,2c,77,[8]
2c8,27c1,8,71,"[2, c]"
2ca,3c9,2a,39,[c]
2ca,4c8,2a,48,[c]
2ca,5c7,2a,57,[c]
2ca,6c6,2a,66,[c]
2ca,7c5,2a,75,[c]
2ca,8c4,2a,84,[c]
2ca,9c3,2a,93,[c]
2ca,ac2,2a,a2,[c]
2ca,bc1,2a,b1,[c]
2cc,17c6,2c,176,[c]
2d5,3d2,25,32,[d]
2d6,8652,2d,852,[6]
2d8,3d6,28,36,[d]
2d8,4d4,28,44,[d]
2d8,5d2,28,52,[d]
2d9,5d4,29,54,[d]
2da,5d6,2a,56,[d]
2da,8d2,2a,82,[d]
2db,3da,2b,3a,[d]
2db,4d9,2b,49,[d]
2db,5d8,2b,58,[d]
2db,6d7,2b,67,[d]
2db,7d6,2b,76,[d]
2db,8d5,2b,85,[d]
2db,9d4,2b,94,[d]
2db,ad3,2b,a3,[d]
2db,bd2,2b,b2,[d]
2db,cd1,2b,c1,[d]
2dc,5da,2c,5a,[d]
2dc,8d8,2c,88,[d]
2dc,bd6,2c,b6,[d]
2dc,10d4,2c,104,[d]
2dc,13d2,2c,132,[d]
2dd,5dc,2d,5c,[d]
2dd,8db,2d,8b,[d]
2dd,bda,2d,ba,[d]
2dd,10d9,2d,109,[d]
2dd,13d8,2d,138,[d]
2dd,16d7,2d,167,[d]
2dd,19d6,2d,196,[d]
2dd,1cd5,2d,1c5,[d]
2dd,21d4,2d,214,[d]
2dd,24d3,2d,243,[d]
2dd,27d2,2d,272,[d]
2dd,2ad1,2d,2a1,[d]
301,602,31,62,[0]
301,903,31,93,[0]
301,c04,31,c4,[0]
301,1105,31,115,[0]
301,1406,31,146,[0]
301,1707,31,177,[0]
301,1a08,31,1a8,[0]
301,1d09,31,1d9,[0]
301,220a,31,22a,[0]
301,250b,31,25b,[0]
301,280c,31,28c,[0]
301,2b0d,31,2bd,[0]
302,604,32,64,[0]
302,906,32,96,[0]
302,c08,32,c8,[0]
302,110a,32,11a,[0]
302,140c,32,14c,[0]
303,404,33,44,[0]
303,505,33,55,[0]
303,606,33,66,[0]
303,707,33,77,[0]
303,808,33,88,[0]
303,909,33,99,[0]
303,a0a,33,aa,[0]
303,b0b,33,bb,[0]
303,c0c,33,cc,[0]
303,d0d,33,dd,[0]
304,608,34,68,[0]
304,90c,34,9c,[0]
305,60a,35,6a,[0]
306,408,36,48,[0]
306,50a,36,5a,[0]
306,60c,36,6c,[0]
309,40c,39,4c,[0]
309,9907,3,97,"[0, 9]"
30a,8a08,3,88,"[0, a]"
312,d15,32,d5,[1]
312,1918,32,198,[1]
312,251b,32,25b,[1]
312,8137,32,837,[1]
313,b18,33,b8,[1]
313,151d,33,15d,[1]
313,7157,33,757,[1]
314,d1d7,34,dd7,[1]
318,1137,38,137,[1]
318,51c7,38,5c7,[1]
31d,17d7,31,177,[d]
31d,9d17,3,97,"[1, d]"
31d,ada7,31,aa7,[d]
324,8437,32,837,[4]
328,2632,8,62,"[2, 3]"
32b,cb2,3,c,"[2, b]"
32b,130c,2b,10c,[3]
32b,2932,b,92,"[2, 3]"
32b,4b27,3,47,"[2, b]"
32b,b2a7,3,a7,"[2, b]"
332,630c,32,60c,[3]
333,1332,3,12,"[3, 3]"
333,1332,33,132,[3]
333,2331,3,21,"[3, 3]"
333,2331,33,231,[3]
333,432d,33,42d,[3]
333,532c,33,52c,[3]
333,632b,33,62b,[3]
333,732a,33,72a,[3]
333,8329,33,829,[3]
333,9328,33,928,[3]
333,a327,33,a27,[3]
333,b326,33,b26,[3]
333,c325,33,c25,[3]
333,d324,33,d24,[3]
334,1a39,34,1a9,[3]
334,634a,34,64a,[3]
334,9356,34,956,[3]
334,c362,34,c62,[3]
335,6369,35,669,[3]
335,9384,35,984,[3]
335,c39d,35,c9d,[3]
336,a3c,36,ac,[3]
336,1344,36,144,[3]
336,2352,36,252,[3]
336,436c,36,46c,[3]
336,537a,36,57a,[3]
336,6388,36,688,[3]
336,7396,36,796,[3]
336,83a4,36,8a4,[3]
336,93b2,36,9b2,[3]
336,b3cc,36,bcc,[3]
336,c3da,36,cda,[3]
337,63a7,37,6a7,[3]
338,63c6,38,6c6,[3]
339,c97,33,c7,[9]
339,1356,39,156,[3]
339,2373,39,273,[3]
339,43ab,39,4ab,[3]
339,53c8,39,5c8,[3]
33a,ba8,33,b8,[a]
33a,20a4,33,204,[a]
33a,3a36,3,36,"[3, a]"
33a,a396,3,96,"[3, a]"
33c,1368,3c,168,[3]
33c,2394,3c,294,[3]
33d,18d7,33,187,[d]
341,137a,41,17a,[3]
341,23b5,41,2b5,[3]
344,138c,44,18c,[3]
344,23d6,44,2d6,[3]
347,2417,3,21,"[4, 7]"
348,8a37,4,a7,"[3, 8]"
349,694,3,6,"[4, 9]"
349,1947,3,17,"[4, 9]"
34a,13b2,4a,1b2,[3]
34d,13c4,4d,1c4,[3]
352,451,32,41,[5]
352,13d6,52,1d6,[3]
356,1058,36,108,[5]
356,1b5a,36,1ba,[5]
356,285c,36,28c,[5]
357,7b37,5,b7,"[3, 7]"
358,1538,3,13,"[5, 8]"
358,54a8,3,4a,"[5, 8]"
35d,1587,3d,187,[5]
35d,19d7,35,197,[d]
35d,5637,3d,637,[5]
35d,bda7,35,ba7,[d]
363,462,33,42,[6]
363,561,33,51,[6]
364,436d,4,4d,"[3, 6]"
365,6939,5,99,"[3, 6]"
366,1464,36,144,[6]
366,2562,36,252,[6]
368,c6c,38,cc,[6]
36d,6dc,36,6c,[d]
36d,dda,36,da,[d]
36d,16d8,36,168,[d]
36d,1dd6,36,1d6,[d]
36d,26d4,36,264,[d]
36d,2dd2,36,2d2,[d]
36d,3dcc,36,3cc,[d]
36d,4dc8,36,4c8,[d]
36d,5dc4,36,5c4,[d]
36d,7dba,36,7ba,[d]
36d,8db6,36,8b6,[d]
36d,9db2,36,9b2,[d]
36d,adac,36,aac,[d]
36d,bda8,36,ba8,[d]
36d,cda4,36,ca4,[d]
374,473,34,43,[7]
374,572,34,52,[7]
374,671,34,61,[7]
378,1c7b,38,1cb,[7]
37d,1ad7,37,1a7,[d]
384,538c,4,5c,"[3, 8]"
385,484,35,44,[8]
385,583,35,53,[8]
385,682,35,62,[8]
385,781,35,71,[8]
385,857,3,7,"[5, 8]"
385,1528,3,12,"[5, 8]"
385,83b7,5,b7,"[3, 8]"
38a,13a7,38,137,[a]
392,9837,32,837,[9]
396,495,36,45,[9]
396,594,36,54,[9]
396,693,36,63,[9]
396,792,36,72,[9]
396,891,36,81,[9]
