13,325,1,25,[3]
16,64,1,4,[6]
19,95,1,5,[9]
22,121,2,11,[2]
23,1265,3,165,[2]
26,65,2,5,[6]
26,1625,2,125,[6]
27,756,2,56,[7]
27,1728,2,128,[7]
33,132,3,12,[3]
33,231,3,21,[3]
34,136,4,16,[3]
34,238,4,28,[3]
39,195,3,15,[9]
39,975,3,75,[9]
39,2925,3,225,[9]
44,143,4,13,[4]
44,242,4,22,[4]
44,341,4,31,[4]
45,2475,5,275,[4]
46,1495,6,195,[4]
49,98,4,8,[9]
49,196,4,16,[9]
49,294,4,24,[9]
49,392,4,32,[9]
53,1325,5,125,[3]
54,1512,4,112,[5]
55,154,5,14,[5]
55,253,5,23,[5]
55,352,5,32,[5]
55,451,5,41,[5]
56,1568,6,168,[5]
56,2576,6,276,[5]
56,3584,6,384,[5]
56,4592,6,492,[5]
57,1596,7,196,[5]
59,295,5,25,[9]
65,1625,5,125,[6]
66,165,6,15,[6]
66,264,6,24,[6]
66,363,6,33,[6]
66,462,6,42,[6]
66,561,6,51,[6]
67,268,7,28,[6]
67,469,7,49,[6]
67,1675,7,175,[6]
67,3685,7,385,[6]
67,5695,7,595,[6]
77,176,7,16,[7]
77,275,7,25,[7]
77,374,7,34,[7]
77,473,7,43,[7]
77,572,7,52,[7]
77,671,7,61,[7]
79,395,7,35,[9]
79,1975,7,175,[9]
79,5925,7,525,[9]
79,9875,7,875,[9]
83,332,8,32,[3]
83,1328,8,128,[3]
83,2324,8,224,[3]
83,4316,8,416,[3]
83,5312,8,512,[3]
83,6308,8,608,[3]
83,7304,8,704,[3]
88,187,8,17,[8]
88,286,8,26,[8]
88,385,8,35,[8]
88,484,8,44,[8]
88,583,8,53,[8]
88,682,8,62,[8]
88,781,8,71,[8]
89,4895,9,495,[8]
93,2325,9,225,[3]
96,192,6,12,[9]
97,194,7,14,[9]
97,291,7,21,[9]
98,196,8,16,[9]
98,294,8,24,[9]
98,392,8,32,[9]
99,198,9,18,[9]
99,297,9,27,[9]
99,396,9,36,[9]
99,495,9,45,[9]
99,594,9,54,[9]
99,693,9,63,[9]
99,792,9,72,[9]
99,891,9,81,[9]
101,202,11,22,[0]
101,303,11,33,[0]
101,404,11,44,[0]
101,505,11,55,[0]
101,606,11,66,[0]
101,707,11,77,[0]
101,808,11,88,[0]
101,909,11,99,[0]
102,204,12,24,[0]
102,306,12,36,[0]
102,408,12,48,[0]
103,206,13,26,[0]
103,309,13,39,[0]
104,208,14,28,[0]
104,1508,4,58,"[0, 1]"
105,1806,5,86,"[0, 1]"
106,265,10,25,[6]
106,3604,1,34,"[0, 6]"
106,6625,10,625,[6]
109,4905,1,45,"[0, 9]"
111,2109,11,209,[1]
111,3108,11,308,[1]
111,4107,11,407,[1]
111,5106,11,506,[1]
111,6105,11,605,[1]
111,7104,11,704,[1]
111,8103,11,803,[1]
111,9102,11,902,[1]
112,616,12,66,[1]
112,2128,12,228,[1]
112,3136,12,336,[1]
112,4144,12,444,[1]
112,5152,12,552,[1]
112,7168,12,768,[1]
112,8176,12,876,[1]
112,9184,12,984,[1]
113,2147,13,247,[1]
113,3164,13,364,[1]
113,4181,13,481,[1]
113,5198,13,598,[1]
114,2166,14,266,[1]
114,3192,14,392,[1]
115,1771,5,77,"[1, 1]"
115,2185,15,285,[1]
116,464,11,44,[6]
119,595,11,55,[9]
119,2975,11,275,[9]
119,8925,11,825,[9]
122,2135,2,35,"[1, 2]"
122,2318,2,38,"[1, 2]"
124,217,4,7,"[1, 2]"
124,1426,4,46,"[1, 2]"
124,2914,4,94,"[1, 2]"
124,5425,12,525,[4]
125,1625,5,65,"[1, 2]"
126,1827,6,87,"[1, 2]"
127,762,1,6,"[2, 7]"
131,3275,11,275,[3]
132,231,12,21,[3]
133,532,13,52,[3]
133,931,13,91,[3]
133,3325,1,25,"[3, 3]"
133,3325,13,325,[3]
133,7315,13,715,[3]
134,335,14,35,[3]
134,536,14,56,[3]
134,737,14,77,[3]
134,938,14,98,[3]
134,1139,14,119,[3]
134,2345,14,245,[3]
134,4355,14,455,[3]
134,6365,14,665,[3]
134,8375,14,875,[3]
135,1593,5,59,"[1, 3]"
135,3375,15,375,[3]
136,238,16,28,[3]
136,1632,1,12,"[3, 6]"
136,3264,1,24,"[3, 6]"
137,3425,17,425,[3]
137,7535,1,55,"[3, 7]"
138,184,3,4,"[1, 8]"
138,345,18,45,[3]
138,1288,3,28,"[1, 8]"
138,3864,13,364,[8]
138,8832,13,832,[8]
139,695,13,65,[9]
139,973,1,7,"[3, 9]"
139,3475,19,475,[3]
142,4615,2,65,"[1, 4]"
143,242,13,22,[4]
143,341,13,31,[4]
145,435,1,3,"[4, 5]"
146,365,14,35,[6]
147,1848,7,88,"[1, 4]"
148,185,4,5,"[1, 8]"
148,8584,1,58,"[4, 8]"
149,298,14,28,[9]
149,596,14,56,[9]
149,894,14,84,[9]
149,1192,14,112,[9]
151,1057,1,07,"[1, 5]"
151,5134,1,34,"[1, 5]"
152,5168,2,68,"[1, 5]"
154,253,14,23,[5]
154,352,14,32,[5]
154,451,14,41,[5]
155,1457,5,47,"[1, 5]"
155,8525,15,825,[5]
156,858,16,88,[5]
159,795,15,75,[9]
159,3975,15,375,[9]
161,644,11,44,[6]
162,648,12,48,[6]
163,326,1,2,"[3, 6]"
163,652,13,52,[6]
163,2608,13,208,[6]
164,656,14,56,[6]
164,2624,14,224,[6]
164,3608,14,308,[6]
165,264,15,24,[6]
165,363,15,33,[6]
165,462,15,42,[6]
165,561,15,51,[6]
166,664,1,4,"[6, 6]"
166,664,16,64,[6]
166,1162,16,112,[6]
166,2656,16,256,[6]
166,3652,16,352,[6]
166,4648,16,448,[6]
166,5644,16,544,[6]
166,7636,16,736,[6]
166,8632,16,832,[6]
166,9628,16,928,[6]
167,668,17,68,[6]
167,1169,17,119,[6]
167,2672,17,272,[6]
167,3674,17,374,[6]
167,4676,17,476,[6]
167,5678,17,578,[6]
167,7682,17,782,[6]
167,8684,17,884,[6]
167,9686,17,986,[6]
168,672,18,72,[6]
168,1568,6,56,"[1, 8]"
168,1869,8,89,"[1, 6]"
168,2688,18,288,[6]
168,3696,18,396,[6]
169,676,19,76,[6]
172,7525,12,525,[7]
172,7912,2,92,"[1, 7]"
173,4325,17,425,[3]
175,1675,7,67,"[1, 5]"
176,275,16,25,[7]
176,374,16,34,[7]
176,473,16,43,[7]
176,572,16,52,[7]
176,671,16,61,[7]
177,9735,17,935,[7]
178,979,18,99,[7]
178,5785,18,585,[7]
179,895,17,85,[9]
181,1086,1,06,"[1, 8]"
181,8145,1,45,"[1, 8]"
182,819,2,9,"[1, 8]"
182,1183,2,13,"[1, 8]"
182,2184,2,24,"[1, 8]"
182,3185,2,35,"[1, 8]"
182,4186,2,46,"[1, 8]"
182,5187,2,57,"[1, 8]"
182,6188,2,68,"[1, 8]"
182,7189,2,79,"[1, 8]"
182,8918,2,98,"[1, 8]"
183,732,18,72,[3]
183,1281,3,21,"[1, 8]"
184,1288,4,28,"[1, 8]"
184,8464,1,46,"[4, 8]"
186,465,18,45,[6]
186,1488,6,48,"[1, 8]"
186,1581,6,51,"[1, 8]"
187,286,17,26,[8]
187,385,17,35,[8]
187,484,17,44,[8]
187,583,17,53,[8]
187,682,17,62,[8]
187,748,1,4,"[7, 8]"
187,781,17,71,[8]
187,1683,7,63,"[1, 8]"
188,1786,8,76,"[1, 8]"
191,955,11,55,[9]
193,965,13,65,[9]
194,291,14,21,[9]
194,5432,19,532,[4]
195,975,15,75,[9]
195,2925,15,225,[9]
196,294,16,24,[9]
196,392,16,32,[9]
197,394,17,34,[9]
197,591,17,51,[9]
197,985,17,85,[9]
197,2955,17,255,[9]
197,4925,17,425,[9]
198,297,18,27,[9]
198,396,18,36,[9]
198,495,18,45,[9]
198,594,18,54,[9]
198,693,18,63,[9]
198,792,18,72,[9]
198,891,18,81,[9]
198,1848,9,84,"[1, 8]"
199,398,19,38,[9]
199,597,19,57,[9]
199,796,19,76,[9]
199,995,1,5,"[9, 9]"
199,995,19,95,[9]
199,1194,19,114,[9]
199,1393,19,133,[9]
199,1592,19,152,[9]
199,1791,19,171,[9]
199,2985,19,285,[9]
199,4975,19,475,[9]
199,6965,19,665,[9]
199,8955,19,855,[9]
201,402,21,42,[0]
201,603,21,63,[0]
201,804,21,84,[0]
201,1005,21,105,[0]
201,1206,21,126,[0]
201,1407,21,147,[0]
201,1608,21,168,[0]
201,1809,21,189,[0]
201,3015,21,315,[0]
201,5025,21,525,[0]
201,7035,21,735,[0]
201,9045,21,945,[0]
202,303,22,33,[0]
202,404,22,44,[0]
202,505,22,55,[0]
202,606,22,66,[0]
202,707,22,77,[0]
202,808,22,88,[0]
202,909,22,99,[0]
203,406,23,46,[0]
203,609,23,69,[0]
203,1015,23,115,[0]
203,3045,23,345,[0]
203,5075,23,575,[0]
204,306,24,36,[0]
204,408,24,48,[0]
205,1025,25,125,[0]
205,3075,25,375,[0]
206,309,26,39,[0]
206,3605,2,35,"[0, 6]"
207,1035,27,135,[0]
209,1045,29,145,[0]
213,5325,21,525,[3]
214,2461,4,46,"[1, 2]"
216,864,21,84,[6]
217,775,21,75,[7]
217,1426,7,46,"[1, 2]"
217,2914,7,94,"[1, 2]"
218,981,2,9,"[1, 8]"
218,1526,8,56,"[1, 2]"
218,3815,2,35,"[1, 8]"
218,8175,2,75,"[1, 8]"
219,1095,21,105,[9]
222,1221,2,11,"[2, 2]"
222,1221,22,121,[2]
222,3219,22,319,[2]
222,4218,22,418,[2]
222,5217,22,517,[2]
222,6216,22,616,[2]
222,7215,22,715,[2]
222,8214,22,814,[2]
222,9213,22,913,[2]
223,4237,23,437,[2]
223,6244,23,644,[2]
223,8251,23,851,[2]
224,728,24,78,[2]
224,1232,24,132,[2]
224,3248,24,348,[2]
224,4256,24,456,[2]
224,5264,24,564,[2]
224,6272,24,672,[2]
224,8288,24,888,[2]
224,9296,24,996,[2]
225,4275,25,475,[2]
226,565,22,55,[6]
226,1243,26,143,[2]
226,3277,26,377,[2]
226,4294,26,494,[2]
227,2724,2,24,"[2, 7]"
227,7264,2,64,"[2, 7]"
228,1254,28,154,[2]
232,1276,32,176,[2]
233,932,23,92,[3]
233,1631,23,161,[3]
234,936,24,96,[3]
234,1287,34,187,[2]
234,1638,24,168,[3]
236,1298,36,198,[2]
239,1195,23,115,[9]
239,5975,23,575,[9]
242,341,22,31,[4]
242,4235,2,35,"[2, 4]"
244,427,4,7,"[2, 4]"
244,1342,24,132,[4]
248,1085,24,105,[8]
248,2945,8,95,"[2, 4]"
248,3875,24,375,[8]
249,498,24,48,[9]
249,996,24,96,[9]
249,1494,24,144,[9]
249,1992,24,192,[9]
249,2988,24,288,[9]
249,3984,24,384,[9]
249,5976,24,576,[9]
249,6972,24,672,[9]
249,7968,24,768,[9]
249,8964,24,864,[9]
253,352,23,32,[5]
253,451,23,41,[5]
253,6325,25,625,[3]
254,1524,2,12,"[4, 5]"
259,1295,25,125,[9]
261,6525,21,525,[6]
262,655,22,55,[6]
263,6575,23,575,[6]
264,363,24,33,[6]
264,462,24,42,[6]
264,561,24,51,[6]
265,6625,25,625,[6]
266,665,2,5,"[6, 6]"
266,665,26,65,[6]
266,1064,26,104,[6]
266,1463,26,143,[6]
266,1862,26,182,[6]
266,2261,26,221,[6]
266,4655,26,455,[6]
266,8645,26,845,[6]
267,1068,27,108,[6]
267,1869,27,189,[6]
267,6675,27,675,[6]
268,469,28,49,[6]
268,1675,28,175,[6]
268,3685,28,385,[6]
268,5695,28,595,[6]
269,6725,29,725,[6]
271,7588,21,588,[7]
272,2176,2,16,"[2, 7]"
272,7616,22,616,[7]
273,728,3,8,"[2, 7]"
273,1274,3,14,"[2, 7]"
273,1729,3,19,"[2, 7]"
273,2275,3,25,"[2, 7]"
273,3276,3,36,"[2, 7]"
273,4277,3,47,"[2, 7]"
273,5278,3,58,"[2, 7]"
273,6279,3,69,"[2, 7]"
273,7644,23,644,[7]
273,7826,3,86,"[2, 7]"
274,7672,24,672,[7]
275,374,25,34,[7]
275,473,25,43,[7]
275,572,25,52,[7]
275,671,25,61,[7]
275,2475,5,45,"[2, 7]"
276,2576,6,56,"[2, 7]"
276,7728,26,728,[7]
277,7756,2,56,"[7, 7]"
277,7756,27,756,[7]
278,7784,28,784,[7]
279,1395,27,135,[9]
279,2976,9,96,"[2, 7]"
279,6975,27,675,[9]
279,7812,29,812,[7]
283,1132,28,112,[3]
286,385,26,35,[8]
286,484,26,44,[8]
286,583,26,53,[8]
286,682,26,62,[8]
286,781,26,71,[8]
288,1584,28,154,[8]
293,7325,29,725,[3]
294,392,24,32,[9]
295,2419,5,41,"[2, 9]"
296,592,26,52,[9]
297,396,27,36,[9]
297,495,27,45,[9]
297,594,27,54,[9]
297,693,27,63,[9]
297,792,27,72,[9]
297,891,27,81,[9]
298,596,28,56,[9]
298,894,28,84,[9]
298,1192,28,112,[9]
298,9685,2,65,"[8, 9]"
299,598,29,58,[9]
299,897,29,87,[9]
299,1196,29,116,[9]
299,1495,29,145,[9]
299,1794,29,174,[9]
299,2093,29,203,[9]
299,2392,29,232,[9]
299,2691,29,261,[9]
301,602,31,62,[0]
301,903,31,93,[0]
301,1204,31,124,[0]
301,1505,31,155,[0]
301,1806,31,186,[0]
301,2107,31,217,[0]
301,2408,31,248,[0]
301,2709,31,279,[0]
302,604,32,64,[0]
302,906,32,96,[0]
302,1208,32,128,[0]
303,404,33,44,[0]
303,505,33,55,[0]
303,606,33,66,[0]
303,707,33,77,[0]
303,808,33,88,[0]
303,909,33,99,[0]
304,608,34,68,[0]
305,854,30,84,[5]
305,1037,5,17,"[0, 3]"
305,1952,30,192,[5]
306,408,36,48,[0]
306,765,30,75,[6]
312,1014,32,104,[1]
312,1716,32,176,[1]
312,2418,32,248,[1]
315,1125,35,125,[1]
315,5175,35,575,[1]
316,632,1,2,"[3, 6]"
316,1264,31,124,[6]
318,3816,3,36,"[1, 8]"
319,1595,31,155,[9]
319,7975,31,775,[9]
326,1304,26,104,[3]
327,872,3,8,"[2, 7]"
327,1308,27,108,[3]
327,2725,3,25,"[2, 7]"
328,1312,28,112,[3]
329,1316,29,116,[3]
329,2303,29,203,[3]
331,1324,31,124,[3]
331,2317,31,217,[3]
331,4303,31,403,[3]
332,1328,32,128,[3]
332,2324,32,224,[3]
332,4316,32,416,[3]
332,5312,32,512,[3]
332,6308,32,608,[3]
332,7304,32,704,[3]
333,1332,3,12,"[3, 3]"
333,1332,33,132,[3]
333,2331,3,21,"[3, 3]"
333,2331,33,231,[3]
333,4329,33,429,[3]
333,5328,33,528,[3]
333,6327,33,627,[3]
333,7326,33,726,[3]
333,8325,33,825,[3]
333,9324,33,924,[3]
334,835,34,85,[3]
334,1336,4,16,"[3, 3]"
334,1336,34,136,[3]
334,1837,34,187,[3]
334,2338,4,28,"[3, 3]"
334,2338,34,238,[3]
334,2839,34,289,[3]
334,4342,34,442,[3]
334,5344,34,544,[3]
334,6346,34,646,[3]
334,7348,34,748,[3]
334,9352,34,952,[3]
335,536,35,56,[3]
335,737,35,77,[3]
